line, word
302, to-day!
302, And
302, yesterday
302, things
302, went
302, on
302, just
302, as
302, usual.
303, I
303, wonder
303, if
303, I've
303, been
303, changed
303, in
303, the
303, night?
303, Let
303, me
303, think:
303, was
303, I
303, the
304, same
304, when
304, I
304, got
304, up
304, this
304, morning?
304, I
304, almost
304, think
304, I
304, can
304, remember
304, feeling
304, a
305, little
305, different.
305, But
305, if
305, I'm
305, not
305, the
305, same,
305, the
305, next
305, question
305, is,
305, Who
306, in
306, the
306, world
306, am
306, I?
306, Ah,
306, THAT'S
306, the
306, great
306, puzzle!'
306, And
306, she
306, began
306, thinking
307, over
307, all
307, the
307, children
307, she
307, knew
307, that
307, were
307, of
307, the
307, same
307, age
307, as
307, herself,
307, to
308, see
308, if
308, she
308, could
308, have
308, been
308, changed
308, for
308, any
308, of
308, them.
309, 
310, 'I'm
310, sure
310, I'm
310, not
310, Ada,'
310, she
310, said,
310, 'for
310, her
310, hair
310, goes
310, in
310, such
310, long
311, ringlets,
311, and
311, mine
311, doesn't
311, go
311, in
311, ringlets
311, at
311, all;
311, and
311, I'm
311, sure
311, I
311, can't
312, be
312, Mabel,
312, for
312, I
312, know
312, all
312, sorts
312, of
312, things,
312, and
312, she,
312, oh!
312, she
312, knows
312, such
312, a
313, very
313, little!
313, Besides,
313, SHE'S
313, she,
313, and
313, I'm
313, I,
313, and--oh
313, dear,
313, how
313, puzzling
314, it
314, all
314, is!
314, I'll
314, try
314, if
314, I
314, know
314, all
314, the
314, things
314, I
314, used
314, to
314, know.
314, Let
314, me
315, see:
315, four
315, times
315, five
315, is
315, twelve,
315, and
315, four
315, times
315, six
315, is
315, thirteen,
315, and
316, four
316, times
316, seven
316, is--oh
316, dear!
316, I
316, shall
316, never
316, get
316, to
316, twenty
316, at
316, that
316, rate!
317, However,
317, the
317, Multiplication
317, Table
317, doesn't
317, signify:
317, let's
317, try
317, Geography.
318, London
318, is
318, the
318, capital
318, of
318, Paris,
318, and
318, Paris
318, is
318, the
318, capital
318, of
318, Rome,
318, and
319, Rome--no,
319, THAT'S
319, all
319, wrong,
319, I'm
319, certain!
319, I
319, must
319, have
319, been
319, changed
319, for
320, Mabel!
320, I'll
320, try
320, and
320, say
320, "How
320, doth
320, the
320, little--"'
320, and
320, she
320, crossed
320, her
321, hands
321, on
321, her
321, lap
321, as
321, if
321, she
321, were
321, saying
321, lessons,
321, and
321, began
321, to
321, repeat
321, it,
322, but
322, her
322, voice
322, sounded
322, hoarse
322, and
322, strange,
322, and
322, the
322, words
322, did
322, not
322, come
322, the
323, same
323, as
323, they
323, used
323, to
323, do:--
324, 
325, 'How
325, doth
325, the
325, little
325, crocodile
326, Improve
326, his
326, shining
326, tail,
327, And
327, pour
327, the
327, waters
327, of
327, the
327, Nile
328, On
328, every
328, golden
328, scale!
329, 
330, 'How
330, cheerfully
330, he
330, seems
330, to
330, grin,
331, How
331, neatly
331, spread
331, his
331, claws,
332, And
332, welcome
332, little
332, fishes
332, in
333, With
333, gently
333, smiling
333, jaws!'
334, 
335, 'I'm
335, sure
335, those
335, are
335, not
335, the
335, right
335, words,'
335, said
335, poor
335, Alice,
335, and
335, her
335, eyes
336, filled
336, with
336, tears
336, again
336, as
336, she
336, went
336, on,
336, 'I
336, must
336, be
336, Mabel
336, after
336, all,
336, and
337, I
337, shall
337, have
337, to
337, go
337, and
337, live
337, in
337, that
337, poky
337, little
337, house,
337, and
337, have
337, next
337, to
338, no
338, toys
338, to
338, play
338, with,
338, and
338, oh!
338, ever
338, so
338, many
338, lessons
338, to
338, learn!
338, No,
338, I've
339, made
339, up
339, my
339, mind
339, about
339, it;
339, if
339, I'm
339, Mabel,
339, I'll
339, stay
339, down
339, here!
339, It'll
339, be
339, no
340, use
340, their
340, putting
340, their
340, heads
340, down
340, and
340, saying
340, "Come
340, up
340, again,
340, dear!"
340, I
341, shall
341, only
341, look
341, up
341, and
341, say
341, "Who
341, am
341, I
341, then?
341, Tell
341, me
341, that
341, first,
341, and
341, then,
342, if
342, I
342, like
342, being
342, that
342, person,
342, I'll
342, come
342, up:
342, if
342, not,
342, I'll
342, stay
342, down
342, here
343, till
343, I'm
343, somebody
343, else"--but,
343, oh
343, dear!'
343, cried
343, Alice,
343, with
343, a
343, sudden
343, burst
344, of
344, tears,
344, 'I
344, do
344, wish
344, they
344, WOULD
344, put
344, their
344, heads
344, down!
344, I
344, am
344, so
344, VERY
344, tired
345, of
345, being
345, all
345, alone
345, here!'
346, 
347, As
347, she
347, said
347, this
347, she
347, looked
347, down
347, at
347, her
347, hands,
347, and
347, was
347, surprised
347, to
347, see
348, that
348, she
348, had
348, put
348, on
348, one
348, of
348, the
348, Rabbit's
348, little
348, white
348, kid
348, gloves
348, while
349, she
349, was
349, talking.
349, 'How
349, CAN
349, I
349, have
349, done
349, that?'
349, she
349, thought.
349, 'I
349, must
350, be
350, growing
350, small
350, again.'
350, She
350, got
350, up
350, and
350, went
350, to
350, the
350, table
350, to
350, measure
351, herself
351, by
351, it,
351, and
351, found
351, that,
351, as
351, nearly
351, as
351, she
351, could
351, guess,
351, she
351, was
351, now
352, about
352, two
352, feet
352, high,
352, and
352, was
352, going
352, on
352, shrinking
352, rapidly:
352, she
352, soon
352, found
353, out
353, that
353, the
353, cause
353, of
353, this
353, was
353, the
353, fan
353, she
353, was
353, holding,
353, and
353, she
353, dropped
354, it
354, hastily,
354, just
354, in
354, time
354, to
354, avoid
354, shrinking
354, away
354, altogether.
355, 
356, 'That
356, WAS
356, a
356, narrow
356, escape!'
356, said
356, Alice,
356, a
356, good
356, deal
356, frightened
356, at
356, the
357, sudden
357, change,
357, but
357, very
357, glad
357, to
357, find
357, herself
357, still
357, in
357, existence;
357, 'and
358, now
358, for
358, the
358, garden!'
358, and
358, she
358, ran
358, with
358, all
358, speed
358, back
358, to
358, the
358, little
358, door:
359, but,
359, alas!
359, the
359, little
359, door
359, was
359, shut
359, again,
359, and
359, the
359, little
359, golden
359, key
359, was
360, lying
360, on
360, the
360, glass
360, table
360, as
360, before,
360, 'and
360, things
360, are
360, worse
360, than
360, ever,'
361, thought
361, the
361, poor
361, child,
361, 'for
361, I
361, never
361, was
361, so
361, small
361, as
361, this
361, before,
361, never!
362, And
362, I
362, declare
362, it's
362, too
362, bad,
362, that
362, it
362, is!'
363, 
364, As
364, she
364, said
364, these
364, words
364, her
364, foot
364, slipped,
364, and
364, in
364, another
364, moment,
364, splash!
365, she
365, was
365, up
365, to
365, her
365, chin
365, in
365, salt
365, water.
365, Her
365, first
365, idea
365, was
365, that
365, she
366, had
366, somehow
366, fallen
366, into
366, the
366, sea,
366, 'and
366, in
366, that
366, case
366, I
366, can
366, go
366, back
366, by
367, railway,'
367, she
367, said
367, to
367, herself.
367, (Alice
367, had
367, been
367, to
367, the
367, seaside
367, once
367, in
368, her
368, life,
368, and
368, had
368, come
368, to
368, the
368, general
368, conclusion,
368, that
368, wherever
368, you
368, go
369, to
369, on
369, the
369, English
369, coast
369, you
369, find
369, a
369, number
369, of
369, bathing
369, machines
369, in
369, the
370, sea,
370, some
370, children
370, digging
370, in
370, the
370, sand
370, with
370, wooden
370, spades,
370, then
370, a
370, row
371, of
371, lodging
371, houses,
371, and
371, behind
371, them
371, a
371, railway
371, station.)
371, However,
371, she
371, soon
372, made
372, out
372, that
372, she
372, was
372, in
372, the
372, pool
372, of
372, tears
372, which
372, she
372, had
372, wept
372, when
372, she
373, was
373, nine
373, feet
373, high.
374, 
375, 'I
375, wish
375, I
375, hadn't
375, cried
375, so
375, much!'
375, said
375, Alice,
375, as
375, she
375, swam
375, about,
375, trying
376, to
376, find
376, her
376, way
376, out.
376, 'I
376, shall
376, be
376, punished
376, for
376, it
376, now,
376, I
376, suppose,
376, by
377, being
377, drowned
377, in
377, my
377, own
377, tears!
377, That
377, WILL
377, be
377, a
377, queer
377, thing,
377, to
377, be
377, sure!
378, However,
378, everything
378, is
378, queer
378, to-day.'
379, 
380, Just
380, then
380, she
380, heard
380, something
380, splashing
380, about
380, in
380, the
380, pool
380, a
380, little
380, way
381, off,
381, and
381, she
381, swam
381, nearer
381, to
381, make
381, out
381, what
381, it
381, was:
381, at
381, first
381, she
381, thought
382, it
382, must
382, be
382, a
382, walrus
382, or
382, hippopotamus,
382, but
382, then
382, she
382, remembered
382, how
382, small
383, she
383, was
383, now,
383, and
383, she
383, soon
383, made
383, out
383, that
383, it
383, was
383, only
383, a
383, mouse
383, that
383, had
384, slipped
384, in
384, like
384, herself.
385, 
386, 'Would
386, it
386, be
386, of
386, any
386, use,
386, now,'
386, thought
386, Alice,
386, 'to
386, speak
386, to
386, this
386, mouse?
387, Everything
387, is
387, so
387, out-of-the-way
387, down
387, here,
387, that
387, I
387, should
387, think
387, very
388, likely
388, it
388, can
388, talk:
388, at
388, any
388, rate,
388, there's
388, no
388, harm
388, in
388, trying.'
388, So
388, she
389, began:
389, 'O
389, Mouse,
389, do
389, you
389, know
389, the
389, way
389, out
389, of
389, this
389, pool?
389, I
389, am
389, very
389, tired
390, of
390, swimming
390, about
390, here,
390, O
390, Mouse!'
390, (Alice
390, thought
390, this
390, must
390, be
390, the
390, right
391, way
391, of
391, speaking
391, to
391, a
391, mouse:
391, she
391, had
391, never
391, done
391, such
391, a
391, thing
391, before,
391, but
392, she
392, remembered
392, having
392, seen
392, in
392, her
392, brother's
392, Latin
392, Grammar,
392, 'A
392, mouse--of
393, a
393, mouse--to
393, a
393, mouse--a
393, mouse--O
393, mouse!')
393, The
393, Mouse
393, looked
393, at
393, her
393, rather
394, inquisitively,
394, and
394, seemed
394, to
394, her
394, to
394, wink
394, with
394, one
394, of
394, its
394, little
394, eyes,
395, but
395, it
395, said
395, nothing.
396, 
397, 'Perhaps
397, it
397, doesn't
397, understand
397, English,'
397, thought
397, Alice;
397, 'I
397, daresay
397, it's
398, a
398, French
398, mouse,
398, come
398, over
398, with
398, William
398, the
398, Conqueror.'
398, (For,
398, with
398, all
399, her
399, knowledge
399, of
399, history,
399, Alice
399, had
399, no
399, very
399, clear
399, notion
399, how
399, long
399, ago
400, anything
400, had
400, happened.)
400, So
400, she
400, began
400, again:
400, 'Ou
400, est
400, ma
400, chatte?'
400, which
401, was
401, the
401, first
401, sentence
401, in
401, her
401, French
401, lesson-book.
401, The
401, Mouse
401, gave
401, a
402, sudden
402, leap
402, out
402, of
402, the
402, water,
402, and
402, seemed
402, to
402, quiver
402, all
402, over
402, with
402, fright.
403, 'Oh,
403, I
403, beg
403, your
403, pardon!'
403, cried
403, Alice
403, hastily,
403, afraid
403, that
403, she
403, had
403, hurt
404, the
404, poor
404, animal's
404, feelings.
404, 'I
404, quite
404, forgot
404, you
404, didn't
404, like
404, cats.'
405, 
406, 'Not
406, like
406, cats!'
406, cried
406, the
406, Mouse,
406, in
406, a
406, shrill,
406, passionate
406, voice.
406, 'Would
407, YOU
407, like
407, cats
407, if
407, you
407, were
407, me?'
408, 
409, 'Well,
409, perhaps
409, not,'
409, said
409, Alice
409, in
409, a
409, soothing
409, tone:
409, 'don't
409, be
409, angry
410, about
410, it.
410, And
410, yet
410, I
410, wish
410, I
410, could
410, show
410, you
410, our
410, cat
410, Dinah:
410, I
410, think
410, you'd
411, take
411, a
411, fancy
411, to
411, cats
411, if
411, you
411, could
411, only
411, see
411, her.
411, She
411, is
411, such
411, a
411, dear
411, quiet
412, thing,'
412, Alice
412, went
412, on,
412, half
412, to
412, herself,
412, as
412, she
412, swam
412, lazily
412, about
412, in
412, the
413, pool,
413, 'and
413, she
413, sits
413, purring
413, so
413, nicely
413, by
413, the
413, fire,
413, licking
413, her
413, paws
413, and
414, washing
414, her
414, face--and
414, she
414, is
414, such
414, a
414, nice
414, soft
414, thing
414, to
414, nurse--and
414, she's
415, such
415, a
415, capital
415, one
415, for
415, catching
415, mice--oh,
415, I
415, beg
415, your
415, pardon!'
415, cried
416, Alice
416, again,
416, for
416, this
416, time
416, the
416, Mouse
416, was
416, bristling
416, all
416, over,
416, and
416, she
417, felt
417, certain
417, it
417, must
417, be
417, really
417, offended.
417, 'We
417, won't
417, talk
417, about
417, her
417, any
418, more
418, if
418, you'd
418, rather
418, not.'
419, 
420, 'We
420, indeed!'
420, cried
420, the
420, Mouse,
420, who
420, was
420, trembling
420, down
420, to
420, the
420, end
420, of
420, his
421, tail.
421, 'As
421, if
421, I
421, would
421, talk
421, on
421, such
421, a
421, subject!
421, Our
421, family
421, always
421, HATED
422, cats:
422, nasty,
422, low,
422, vulgar
422, things!
422, Don't
422, let
422, me
422, hear
422, the
422, name
422, again!'
423, 
424, 'I
424, won't
424, indeed!'
424, said
424, Alice,
424, in
424, a
424, great
424, hurry
424, to
424, change
424, the
424, subject
424, of
425, conversation.
425, 'Are
425, you--are
425, you
425, fond--of--of
425, dogs?'
425, The
425, Mouse
425, did
425, not
426, answer,
426, so
426, Alice
426, went
426, on
426, eagerly:
426, 'There
426, is
426, such
426, a
426, nice
426, little
426, dog
426, near
427, our
427, house
427, I
427, should
427, like
427, to
427, show
427, you!
427, A
427, little
427, bright-eyed
427, terrier,
427, you
428, know,
428, with
428, oh,
428, such
428, long
428, curly
428, brown
428, hair!
428, And
428, it'll
428, fetch
428, things
428, when
429, you
429, throw
429, them,
429, and
429, it'll
429, sit
429, up
429, and
429, beg
429, for
429, its
429, dinner,
429, and
429, all
429, sorts
430, of
430, things--I
430, can't
430, remember
430, half
430, of
430, them--and
430, it
430, belongs
430, to
430, a
430, farmer,
431, you
431, know,
431, and
431, he
431, says
431, it's
431, so
431, useful,
431, it's
431, worth
431, a
431, hundred
431, pounds!
431, He
432, says
432, it
432, kills
432, all
432, the
432, rats
432, and--oh
432, dear!'
432, cried
432, Alice
432, in
432, a
432, sorrowful
433, tone,
433, 'I'm
433, afraid
433, I've
433, offended
433, it
433, again!'
433, For
433, the
433, Mouse
433, was
433, swimming
434, away
434, from
434, her
434, as
434, hard
434, as
434, it
434, could
434, go,
434, and
434, making
434, quite
434, a
434, commotion
434, in
435, the
435, pool
435, as
435, it
435, went.
436, 
437, So
437, she
437, called
437, softly
437, after
437, it,
437, 'Mouse
437, dear!
437, Do
437, come
437, back
437, again,
437, and
437, we
438, won't
438, talk
438, about
438, cats
438, or
438, dogs
438, either,
438, if
438, you
438, don't
438, like
438, them!'
438, When
438, the
439, Mouse
439, heard
439, this,
439, it
439, turned
439, round
439, and
439, swam
439, slowly
439, back
439, to
439, her:
439, its
440, face
440, was
440, quite
440, pale
440, (with
440, passion,
440, Alice
440, thought),
440, and
440, it
440, said
440, in
440, a
440, low
441, trembling
441, voice,
441, 'Let
441, us
441, get
441, to
441, the
441, shore,
441, and
441, then
441, I'll
441, tell
441, you
441, my
442, history,
442, and
442, you'll
442, understand
442, why
442, it
442, is
442, I
442, hate
442, cats
442, and
442, dogs.'
443, 
444, It
444, was
444, high
444, time
444, to
444, go,
444, for
444, the
444, pool
444, was
444, getting
444, quite
444, crowded
444, with
444, the
445, birds
445, and
445, animals
445, that
445, had
445, fallen
445, into
445, it:
445, there
445, were
445, a
445, Duck
445, and
445, a
445, Dodo,
446, a
446, Lory
446, and
446, an
446, Eaglet,
446, and
446, several
446, other
446, curious
446, creatures.
446, Alice
446, led
446, the
447, way,
447, and
